[2026-02-10T20:32:30.305+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-10T20:32:50.392+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718060573.parquet -> /tmp/minio_downloads/transactions_143718060573.parquet
[2026-02-10T20:32:50.419+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718174338.parquet -> /tmp/minio_downloads/transactions_143718174338.parquet
[2026-02-10T20:32:50.448+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718281882.parquet -> /tmp/minio_downloads/transactions_143718281882.parquet
[2026-02-10T20:32:50.476+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718391822.parquet -> /tmp/minio_downloads/transactions_143718391822.parquet
[2026-02-10T20:32:50.504+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718508750.parquet -> /tmp/minio_downloads/transactions_143718508750.parquet
[2026-02-10T20:32:50.530+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718614533.parquet -> /tmp/minio_downloads/transactions_143718614533.parquet
[2026-02-10T20:32:50.557+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143718938963.parquet -> /tmp/minio_downloads/transactions_143718938963.parquet
[2026-02-10T20:32:50.577+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719038083.parquet -> /tmp/minio_downloads/transactions_143719038083.parquet
[2026-02-10T20:32:50.604+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719131535.parquet -> /tmp/minio_downloads/transactions_143719131535.parquet
[2026-02-10T20:32:50.627+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719231443.parquet -> /tmp/minio_downloads/transactions_143719231443.parquet
[2026-02-10T20:32:50.649+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719332317.parquet -> /tmp/minio_downloads/transactions_143719332317.parquet
[2026-02-10T20:32:50.672+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719439826.parquet -> /tmp/minio_downloads/transactions_143719439826.parquet
[2026-02-10T20:32:50.696+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719781600.parquet -> /tmp/minio_downloads/transactions_143719781600.parquet
[2026-02-10T20:32:50.719+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143719892790.parquet -> /tmp/minio_downloads/transactions_143719892790.parquet
[2026-02-10T20:32:50.742+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720022765.parquet -> /tmp/minio_downloads/transactions_143720022765.parquet
[2026-02-10T20:32:50.770+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720122426.parquet -> /tmp/minio_downloads/transactions_143720122426.parquet
[2026-02-10T20:32:50.799+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720232554.parquet -> /tmp/minio_downloads/transactions_143720232554.parquet
[2026-02-10T20:32:50.832+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720334008.parquet -> /tmp/minio_downloads/transactions_143720334008.parquet
[2026-02-10T20:32:50.866+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720439853.parquet -> /tmp/minio_downloads/transactions_143720439853.parquet
[2026-02-10T20:32:50.909+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720738401.parquet -> /tmp/minio_downloads/transactions_143720738401.parquet
[2026-02-10T20:32:50.947+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143720863926.parquet -> /tmp/minio_downloads/transactions_143720863926.parquet
[2026-02-10T20:32:50.985+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721012135.parquet -> /tmp/minio_downloads/transactions_143721012135.parquet
[2026-02-10T20:32:51.023+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721156730.parquet -> /tmp/minio_downloads/transactions_143721156730.parquet
[2026-02-10T20:32:51.063+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721261439.parquet -> /tmp/minio_downloads/transactions_143721261439.parquet
[2026-02-10T20:32:51.095+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721367602.parquet -> /tmp/minio_downloads/transactions_143721367602.parquet
[2026-02-10T20:32:51.131+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721665338.parquet -> /tmp/minio_downloads/transactions_143721665338.parquet
[2026-02-10T20:32:51.160+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721790644.parquet -> /tmp/minio_downloads/transactions_143721790644.parquet
[2026-02-10T20:32:51.194+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143721913694.parquet -> /tmp/minio_downloads/transactions_143721913694.parquet
[2026-02-10T20:32:51.227+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722025514.parquet -> /tmp/minio_downloads/transactions_143722025514.parquet
[2026-02-10T20:32:51.258+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722110132.parquet -> /tmp/minio_downloads/transactions_143722110132.parquet
[2026-02-10T20:32:51.295+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722212301.parquet -> /tmp/minio_downloads/transactions_143722212301.parquet
[2026-02-10T20:32:51.333+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722506865.parquet -> /tmp/minio_downloads/transactions_143722506865.parquet
[2026-02-10T20:32:51.367+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722628578.parquet -> /tmp/minio_downloads/transactions_143722628578.parquet
[2026-02-10T20:32:51.400+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722730255.parquet -> /tmp/minio_downloads/transactions_143722730255.parquet
[2026-02-10T20:32:51.435+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722814516.parquet -> /tmp/minio_downloads/transactions_143722814516.parquet
[2026-02-10T20:32:51.471+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143722922706.parquet -> /tmp/minio_downloads/transactions_143722922706.parquet
[2026-02-10T20:32:51.503+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723030835.parquet -> /tmp/minio_downloads/transactions_143723030835.parquet
[2026-02-10T20:32:51.537+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723138991.parquet -> /tmp/minio_downloads/transactions_143723138991.parquet
[2026-02-10T20:32:51.581+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723446360.parquet -> /tmp/minio_downloads/transactions_143723446360.parquet
[2026-02-10T20:32:51.608+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723580229.parquet -> /tmp/minio_downloads/transactions_143723580229.parquet
[2026-02-10T20:32:51.635+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723690497.parquet -> /tmp/minio_downloads/transactions_143723690497.parquet
[2026-02-10T20:32:51.669+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723804624.parquet -> /tmp/minio_downloads/transactions_143723804624.parquet
[2026-02-10T20:32:51.701+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143723926495.parquet -> /tmp/minio_downloads/transactions_143723926495.parquet
[2026-02-10T20:32:51.730+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724053291.parquet -> /tmp/minio_downloads/transactions_143724053291.parquet
[2026-02-10T20:32:51.768+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724362056.parquet -> /tmp/minio_downloads/transactions_143724362056.parquet
[2026-02-10T20:32:51.799+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724484272.parquet -> /tmp/minio_downloads/transactions_143724484272.parquet
[2026-02-10T20:32:51.834+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724603348.parquet -> /tmp/minio_downloads/transactions_143724603348.parquet
[2026-02-10T20:32:51.878+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724724350.parquet -> /tmp/minio_downloads/transactions_143724724350.parquet
[2026-02-10T20:32:51.918+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724827345.parquet -> /tmp/minio_downloads/transactions_143724827345.parquet
[2026-02-10T20:32:51.956+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143724923937.parquet -> /tmp/minio_downloads/transactions_143724923937.parquet
[2026-02-10T20:32:51.993+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725032889.parquet -> /tmp/minio_downloads/transactions_143725032889.parquet
[2026-02-10T20:32:52.037+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725418108.parquet -> /tmp/minio_downloads/transactions_143725418108.parquet
[2026-02-10T20:32:52.071+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725541073.parquet -> /tmp/minio_downloads/transactions_143725541073.parquet
[2026-02-10T20:32:52.101+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725635935.parquet -> /tmp/minio_downloads/transactions_143725635935.parquet
[2026-02-10T20:32:52.133+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725738304.parquet -> /tmp/minio_downloads/transactions_143725738304.parquet
[2026-02-10T20:32:52.189+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725847323.parquet -> /tmp/minio_downloads/transactions_143725847323.parquet
[2026-02-10T20:32:52.248+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143725948394.parquet -> /tmp/minio_downloads/transactions_143725948394.parquet
[2026-02-10T20:32:52.279+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143726244490.parquet -> /tmp/minio_downloads/transactions_143726244490.parquet
[2026-02-10T20:32:52.305+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143726360272.parquet -> /tmp/minio_downloads/transactions_143726360272.parquet
[2026-02-10T20:32:52.336+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143726459188.parquet -> /tmp/minio_downloads/transactions_143726459188.parquet
[2026-02-10T20:32:52.368+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143726562890.parquet -> /tmp/minio_downloads/transactions_143726562890.parquet
[2026-02-10T20:32:52.396+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143726667112.parquet -> /tmp/minio_downloads/transactions_143726667112.parquet
[2026-02-10T20:32:52.418+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143726773541.parquet -> /tmp/minio_downloads/transactions_143726773541.parquet
[2026-02-10T20:32:52.443+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727089816.parquet -> /tmp/minio_downloads/transactions_143727089816.parquet
[2026-02-10T20:32:52.474+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727231074.parquet -> /tmp/minio_downloads/transactions_143727231074.parquet
[2026-02-10T20:32:52.533+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727349248.parquet -> /tmp/minio_downloads/transactions_143727349248.parquet
[2026-02-10T20:32:52.581+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727466649.parquet -> /tmp/minio_downloads/transactions_143727466649.parquet
[2026-02-10T20:32:52.626+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727590782.parquet -> /tmp/minio_downloads/transactions_143727590782.parquet
[2026-02-10T20:32:52.669+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727697118.parquet -> /tmp/minio_downloads/transactions_143727697118.parquet
[2026-02-10T20:32:52.704+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143727805967.parquet -> /tmp/minio_downloads/transactions_143727805967.parquet
[2026-02-10T20:32:52.755+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143728155522.parquet -> /tmp/minio_downloads/transactions_143728155522.parquet
[2026-02-10T20:32:52.802+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143728265251.parquet -> /tmp/minio_downloads/transactions_143728265251.parquet
[2026-02-10T20:32:52.833+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143728372408.parquet -> /tmp/minio_downloads/transactions_143728372408.parquet
[2026-02-10T20:32:52.867+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143728487149.parquet -> /tmp/minio_downloads/transactions_143728487149.parquet
[2026-02-10T20:32:52.904+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143728606137.parquet -> /tmp/minio_downloads/transactions_143728606137.parquet
[2026-02-10T20:32:52.936+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143728708790.parquet -> /tmp/minio_downloads/transactions_143728708790.parquet
[2026-02-10T20:32:52.986+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729017697.parquet -> /tmp/minio_downloads/transactions_143729017697.parquet
[2026-02-10T20:32:53.015+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729136573.parquet -> /tmp/minio_downloads/transactions_143729136573.parquet
[2026-02-10T20:32:53.050+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729240327.parquet -> /tmp/minio_downloads/transactions_143729240327.parquet
[2026-02-10T20:32:53.083+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729355147.parquet -> /tmp/minio_downloads/transactions_143729355147.parquet
[2026-02-10T20:32:53.119+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729447779.parquet -> /tmp/minio_downloads/transactions_143729447779.parquet
[2026-02-10T20:32:53.158+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729548529.parquet -> /tmp/minio_downloads/transactions_143729548529.parquet
[2026-02-10T20:32:53.198+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143729648541.parquet -> /tmp/minio_downloads/transactions_143729648541.parquet
[2026-02-10T20:32:53.240+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730019090.parquet -> /tmp/minio_downloads/transactions_143730019090.parquet
[2026-02-10T20:32:53.270+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730121281.parquet -> /tmp/minio_downloads/transactions_143730121281.parquet
[2026-02-10T20:32:53.308+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730224671.parquet -> /tmp/minio_downloads/transactions_143730224671.parquet
[2026-02-10T20:32:53.344+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730353506.parquet -> /tmp/minio_downloads/transactions_143730353506.parquet
[2026-02-10T20:32:53.374+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730466093.parquet -> /tmp/minio_downloads/transactions_143730466093.parquet
[2026-02-10T20:32:53.412+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730573990.parquet -> /tmp/minio_downloads/transactions_143730573990.parquet
[2026-02-10T20:32:53.445+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143730912222.parquet -> /tmp/minio_downloads/transactions_143730912222.parquet
[2026-02-10T20:32:53.470+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143731016561.parquet -> /tmp/minio_downloads/transactions_143731016561.parquet
[2026-02-10T20:32:53.504+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143731126694.parquet -> /tmp/minio_downloads/transactions_143731126694.parquet
[2026-02-10T20:32:53.536+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143731264339.parquet -> /tmp/minio_downloads/transactions_143731264339.parquet
[2026-02-10T20:32:53.560+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143731479176.parquet -> /tmp/minio_downloads/transactions_143731479176.parquet
[2026-02-10T20:32:53.590+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143731617327.parquet -> /tmp/minio_downloads/transactions_143731617327.parquet
[2026-02-10T20:32:53.629+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143731935024.parquet -> /tmp/minio_downloads/transactions_143731935024.parquet
[2026-02-10T20:32:53.666+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143732059769.parquet -> /tmp/minio_downloads/transactions_143732059769.parquet
[2026-02-10T20:32:53.692+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143732178103.parquet -> /tmp/minio_downloads/transactions_143732178103.parquet
[2026-02-10T20:32:53.724+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143732289522.parquet -> /tmp/minio_downloads/transactions_143732289522.parquet
[2026-02-10T20:32:53.756+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143732416088.parquet -> /tmp/minio_downloads/transactions_143732416088.parquet
[2026-02-10T20:32:53.797+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143732568187.parquet -> /tmp/minio_downloads/transactions_143732568187.parquet
[2026-02-10T20:32:53.822+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143732723353.parquet -> /tmp/minio_downloads/transactions_143732723353.parquet
[2026-02-10T20:32:53.850+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733089500.parquet -> /tmp/minio_downloads/transactions_143733089500.parquet
[2026-02-10T20:32:53.877+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733199919.parquet -> /tmp/minio_downloads/transactions_143733199919.parquet
[2026-02-10T20:32:53.906+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733313441.parquet -> /tmp/minio_downloads/transactions_143733313441.parquet
[2026-02-10T20:32:53.936+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733423381.parquet -> /tmp/minio_downloads/transactions_143733423381.parquet
[2026-02-10T20:32:53.968+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733534311.parquet -> /tmp/minio_downloads/transactions_143733534311.parquet
[2026-02-10T20:32:53.998+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733649718.parquet -> /tmp/minio_downloads/transactions_143733649718.parquet
[2026-02-10T20:32:54.037+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143733966577.parquet -> /tmp/minio_downloads/transactions_143733966577.parquet
[2026-02-10T20:32:54.073+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734082108.parquet -> /tmp/minio_downloads/transactions_143734082108.parquet
[2026-02-10T20:32:54.106+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734197922.parquet -> /tmp/minio_downloads/transactions_143734197922.parquet
[2026-02-10T20:32:54.136+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734313352.parquet -> /tmp/minio_downloads/transactions_143734313352.parquet
[2026-02-10T20:32:54.164+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734421254.parquet -> /tmp/minio_downloads/transactions_143734421254.parquet
[2026-02-10T20:32:54.202+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734529639.parquet -> /tmp/minio_downloads/transactions_143734529639.parquet
[2026-02-10T20:32:54.238+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734630590.parquet -> /tmp/minio_downloads/transactions_143734630590.parquet
[2026-02-10T20:32:54.274+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143734948709.parquet -> /tmp/minio_downloads/transactions_143734948709.parquet
[2026-02-10T20:32:54.314+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735065433.parquet -> /tmp/minio_downloads/transactions_143735065433.parquet
[2026-02-10T20:32:54.352+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735203772.parquet -> /tmp/minio_downloads/transactions_143735203772.parquet
[2026-02-10T20:32:54.397+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735334332.parquet -> /tmp/minio_downloads/transactions_143735334332.parquet
[2026-02-10T20:32:54.433+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735442260.parquet -> /tmp/minio_downloads/transactions_143735442260.parquet
[2026-02-10T20:32:54.466+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735552447.parquet -> /tmp/minio_downloads/transactions_143735552447.parquet
[2026-02-10T20:32:54.497+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735868112.parquet -> /tmp/minio_downloads/transactions_143735868112.parquet
[2026-02-10T20:32:54.531+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143735980256.parquet -> /tmp/minio_downloads/transactions_143735980256.parquet
[2026-02-10T20:32:54.563+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736091627.parquet -> /tmp/minio_downloads/transactions_143736091627.parquet
[2026-02-10T20:32:54.599+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736198659.parquet -> /tmp/minio_downloads/transactions_143736198659.parquet
[2026-02-10T20:32:54.630+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736311592.parquet -> /tmp/minio_downloads/transactions_143736311592.parquet
[2026-02-10T20:32:54.659+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736408634.parquet -> /tmp/minio_downloads/transactions_143736408634.parquet
[2026-02-10T20:32:54.688+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736730896.parquet -> /tmp/minio_downloads/transactions_143736730896.parquet
[2026-02-10T20:32:54.717+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736837880.parquet -> /tmp/minio_downloads/transactions_143736837880.parquet
[2026-02-10T20:32:54.752+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143736934936.parquet -> /tmp/minio_downloads/transactions_143736934936.parquet
[2026-02-10T20:32:54.791+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737145104.parquet -> /tmp/minio_downloads/transactions_143737145104.parquet
[2026-02-10T20:32:54.818+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737263381.parquet -> /tmp/minio_downloads/transactions_143737263381.parquet
[2026-02-10T20:32:54.846+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737375736.parquet -> /tmp/minio_downloads/transactions_143737375736.parquet
[2026-02-10T20:32:54.877+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737479867.parquet -> /tmp/minio_downloads/transactions_143737479867.parquet
[2026-02-10T20:32:54.909+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737790328.parquet -> /tmp/minio_downloads/transactions_143737790328.parquet
[2026-02-10T20:32:54.946+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737898005.parquet -> /tmp/minio_downloads/transactions_143737898005.parquet
[2026-02-10T20:32:54.982+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143737997545.parquet -> /tmp/minio_downloads/transactions_143737997545.parquet
[2026-02-10T20:32:55.023+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738103836.parquet -> /tmp/minio_downloads/transactions_143738103836.parquet
[2026-02-10T20:32:55.065+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738211994.parquet -> /tmp/minio_downloads/transactions_143738211994.parquet
[2026-02-10T20:32:55.099+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738320775.parquet -> /tmp/minio_downloads/transactions_143738320775.parquet
[2026-02-10T20:32:55.134+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738640270.parquet -> /tmp/minio_downloads/transactions_143738640270.parquet
[2026-02-10T20:32:55.186+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738733519.parquet -> /tmp/minio_downloads/transactions_143738733519.parquet
[2026-02-10T20:32:55.218+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738852797.parquet -> /tmp/minio_downloads/transactions_143738852797.parquet
[2026-02-10T20:32:55.255+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143738968392.parquet -> /tmp/minio_downloads/transactions_143738968392.parquet
[2026-02-10T20:32:55.294+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739066534.parquet -> /tmp/minio_downloads/transactions_143739066534.parquet
[2026-02-10T20:32:55.325+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739152099.parquet -> /tmp/minio_downloads/transactions_143739152099.parquet
[2026-02-10T20:32:55.362+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739249589.parquet -> /tmp/minio_downloads/transactions_143739249589.parquet
[2026-02-10T20:32:55.400+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739549425.parquet -> /tmp/minio_downloads/transactions_143739549425.parquet
[2026-02-10T20:32:55.433+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739697950.parquet -> /tmp/minio_downloads/transactions_143739697950.parquet
[2026-02-10T20:32:55.464+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739832737.parquet -> /tmp/minio_downloads/transactions_143739832737.parquet
[2026-02-10T20:32:55.495+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143739935902.parquet -> /tmp/minio_downloads/transactions_143739935902.parquet
